device,date,hour,sleep_time,active_volume,avg_packet_size,mean_rate,peak_to_mean_rate,active_time,num_servers,num_protocols,unique_dns_reqs,dns_interval,ntp_interval
70-5a-0f-e4-9b-c0,16-09-23,13,9.76344,4159.65,270.24,160.12,364.229,6.08759,13,10,4,368650363.804528,N/A
70-5a-0f-e4-9b-c0,16-09-23,14,17.5145,1692.74,232.40,49.19,523.29,5.00971,11,7,3,737302527.587085,N/A
70-5a-0f-e4-9b-c0,16-09-23,15,18.2308,1868.13,236.76,48.98,525.583,5.3617,11,7,3,737304327.732075,N/A
70-5a-0f-e4-9b-c0,16-09-23,16,16.6927,254.283,66.29,6.83,28.0251,5.70652,11,6,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,17,16.9888,341.394,81.93,9.24,258.33,5.48936,10,6,2,737307483.951367,N/A
70-5a-0f-e4-9b-c0,16-09-23,18,17.1207,245.533,66.46,6.48,28.0115,5.6413,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,19,17.4798,249.842,66.14,6.73,26.934,5.43158,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,20,17.4451,250.435,65.32,6.60,18.6053,5.51087,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,21,17.8605,254.89,65.81,6.59,27.4863,5.57143,8,3,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,22,17.3448,229.276,64.85,6.38,19.2417,5.29592,11,6,N/A,N/A,N/A
70-5a-0f-e4-9b-c0,16-09-23,23,17.0966,262.057,67.50,6.68,33.0877,5.82955,9,4,N/A,N/A,N/A
70-ee-50-03-b8-ac,16-09-23,00,15.865,1409.45,153.98,27.85,23.7533,8.01724,8,5,2,245759316.643097,N/A
70-ee-50-03-b8-ac,16-09-23,01,19.5,1519.53,146.36,25.01,26.4594,8.23529,8,5,2,245759946.170789,N/A
70-ee-50-03-b8-ac,16-09-23,02,22.1121,1597.36,145.80,22.73,29.1028,8.53846,9,5,2,210651882.822128,N/A
70-ee-50-03-b8-ac,16-09-23,03,20.4437,1568.48,148.99,23.07,28.6742,8.65385,8,5,2,184320801.214850,N/A
70-ee-50-03-b8-ac,16-09-23,04,17.3966,1530.98,151.22,25.93,25.5274,8.6,9,5,2,245761673.373126,N/A
70-ee-50-03-b8-ac,16-09-23,05,14.9848,1271.33,154.83,27.89,23.7284,7.53846,8,5,2,368643341.806193,N/A
70-ee-50-03-b8-ac,16-09-23,06,15.2,1229.03,154.12,28.20,23.6537,7.2375,7,5,2,210653926.367057,N/A
70-ee-50-03-b8-ac,16-09-23,07,13.9692,1257.4,155.20,29.89,22.1347,7.64,7,5,2,294916261.521714,N/A
70-ee-50-03-b8-ac,16-09-23,08,20.0889,1378.85,148.79,24.46,31.5882,7.55769,8,5,2,184323108.037984,N/A
70-ee-50-03-b8-ac,16-09-23,09,20.7083,1556.67,146.13,24.49,27.0115,8.29412,9,5,2,147458879.644173,N/A
70-ee-50-03-b8-ac,16-09-23,10,31.9515,1757.34,143.23,17.12,38.6548,8.65714,9,5,2,245765319.512396,N/A
70-ee-50-03-b8-ac,16-09-23,11,14.2105,1429.84,150.87,29.76,23.802,8.33824,8,5,2,210656524.295148,N/A
70-ee-50-03-b8-ac,16-09-23,12,14.4947,1353.17,154.23,28.73,23.0257,8.01429,8,5,2,368649607.343051,N/A
70-ee-50-03-b8-ac,16-09-23,13,34.7089,1799.68,139.31,18.43,41.4119,8.03571,7,5,2,210657517.937735,N/A
70-ee-50-03-b8-ac,16-09-23,14,12.713,1138.91,157.84,30.90,26.158,7.01053,7,5,2,368651346.267700,N/A
70-ee-50-03-b8-ac,16-09-23,15,19.88,1606.62,145.29,23.64,33.5416,9,10,5,2,184326277.902303,N/A
70-ee-50-03-b8-ac,16-09-23,16,13.1759,1305.29,154.52,31.27,21.1632,7.67532,8,5,2,245768896.707988,N/A
70-ee-50-03-b8-ac,16-09-23,17,29.1553,1813.09,142.08,19.26,34.335,8.90909,10,5,2,184327164.002789,N/A
70-ee-50-03-b8-ac,16-09-23,18,16.9825,1580.86,149.10,27.59,23.9811,8.68421,9,5,2,210660163.388046,N/A
70-ee-50-03-b8-ac,16-09-23,19,24.4811,1618.03,145.42,21.47,30.809,8.41667,9,5,2,210660652.858466,N/A
70-ee-50-03-b8-ac,16-09-23,20,17.8831,1288.94,149.29,26.67,24.9827,7.04762,8,5,2,184328524.697561,N/A
70-ee-50-03-b8-ac,16-09-23,21,13.6406,1236.63,154.02,31.05,22.1717,7.26923,7,5,2,245771968.176774,N/A
70-ee-50-03-b8-ac,16-09-23,22,19.4698,1747.11,150.04,24.03,32.5962,9.65217,8,5,2,210662151.324356,N/A
70-ee-50-03-b8-ac,16-09-23,23,21.0472,1710.61,142.12,24.30,27.6502,8.92683,9,5,2,184329830.924939,N/A
70-ee-50-18-34-43,16-09-23,00,4.64331,207.895,56.89,14.87,137.608,5.49609,11,8,2,1474552802.447911,169.785983
70-ee-50-18-34-43,16-09-23,01,5.43091,186.953,55.86,14.44,146.598,4.61372,11,7,2,737278293.467649,230.965438
70-ee-50-18-34-43,16-09-23,02,5.75912,191.69,56.51,14.32,127.797,4.58955,11,7,2,1474560361.384488,191.807404
70-ee-50-18-34-43,16-09-23,03,5.933,194.431,57.65,14.46,148.066,4.50562,12,7,2,1474563961.639152,321.764217
70-ee-50-18-34-43,16-09-23,04,5.25688,233.421,63.80,16.52,127.371,5.1378,12,9,2,1474567562.090694,431.778144
70-ee-50-18-34-43,16-09-23,05,4.87746,202.722,56.14,14.25,144.78,5.42857,10,7,2,1474571341.553591,541.860678
70-ee-50-18-34-43,16-09-23,06,4.65957,197.765,56.50,14.79,145.659,5.25,11,7,2,1474575122.070478,411.538748
70-ee-50-18-34-43,16-09-23,07,4.87746,209.518,55.30,14.66,141.385,5.4502,11,7,2,737289453.219592,368.703568
70-ee-50-18-34-43,16-09-23,08,5.33333,210.207,55.73,14.14,144.745,5.3527,11,7,2,1474582681.916723,793.117150
70-ee-50-18-34-43,16-09-23,09,5.16327,4683.26,493.62,372.14,109.984,4.6049,13,8,2,1474586461.352821,684.126188
70-ee-50-18-34-43,16-09-23,10,5.4507,5584.66,502.85,405.00,98.4562,4.87356,12,8,2,1474589341.630209,719.126492
70-ee-50-18-34-43,16-09-23,11,4.59494,4466.05,419.71,311.56,133.301,5.65339,25,15,2,98306400.120902,590.134261
70-ee-50-18-34-43,16-09-23,12,4.79221,6232.58,519.47,448.51,93.0808,5.30502,13,8,2,737298361.107769,1072.457375
70-ee-50-18-34-43,16-09-23,13,4.54717,8943.46,570.27,621.33,77.5475,5.712,10,7,2,737300163.478346,2269.109228
70-ee-50-18-34-43,16-09-23,14,5.43091,5641.86,510.92,429.50,118.388,4.66423,12,7,2,294921108.317845,770.616012
70-ee-50-18-34-43,16-09-23,15,5.47059,4862.02,490.93,367.43,139.401,4.67647,12,7,2,368652151.732934,675.793428
70-ee-50-18-34-43,16-09-23,16,5.07175,1839.42,323.69,132.92,376.904,5.13462,14,8,2,491537704.907439,396.879535
70-ee-50-18-34-43,16-09-23,17,5.23799,4064.03,466.28,299.23,182.478,4.93585,13,8,2,737307993.419704,617.709526
70-ee-50-18-34-43,16-09-23,18,5.01782,253.127,66.73,18.26,155.037,5.18919,11,8,2,1474619761.253518,134.153776
70-ee-50-18-34-43,16-09-23,19,5.16327,213.257,56.11,14.37,128.713,5.42739,12,7,2,737311683.324760,608.122599
70-ee-50-18-34-43,16-09-23,20,5.55107,200.405,55.00,14.33,115.119,4.90272,12,7,2,737313571.502363,819.794540
70-ee-50-18-34-43,16-09-23,21,5.71671,189.404,56.52,14.13,148.498,4.61798,10,8,2,737315461.230331,548.113142
70-ee-50-18-34-43,16-09-23,22,5.80196,183.197,55.99,13.97,150.19,4.46715,11,7,2,1474634701.927451,91.766185
70-ee-50-18-34-43,16-09-23,23,5.35116,213.695,55.93,14.70,140.378,5.19512,11,9,2,737319241.202552,145.792010
74-2f-68-81-69-42,16-09-23,12,0.140234,3.20121e+06,797.37,34176.05,67.1838,84.6,161,102,8,1532847.791868,N/A
74-2f-68-81-69-42,16-09-23,13,0.409867,758069,838.18,22149.14,128.71,30.0857,164,83,7,3405550.064957,N/A
74-2f-68-81-69-42,16-09-23,14,0.693018,15267,286.05,575.90,44.9222,21.4478,62,79,7,6988657.821591,N/A
74-2f-68-81-69-42,16-09-23,15,0.533133,853959,866.34,26940.11,78.2552,26.7568,81,53,8,6890696.651817,N/A
74-6a-89-00-2e-25,16-09-23,17,0,N/A,108.66,724.53,1.21525,N/A,5,5,2,1474614605.063787,N/A
b4-ce-f6-a7-a3-c2,16-09-23,12,5.72851,10012.1,264.13,414.93,53.4777,8.57143,41,15,3,21371008.702108,N/A
b4-ce-f6-a7-a3-c2,16-09-23,13,3.07239,13745.5,624.07,3373.95,239.116,10.0693,67,18,3,11520327.076383,10.481604
b4-ce-f6-a7-a3-c2,16-09-23,15,0.672,93223.6,350.49,3474.91,9.0531,21.7059,46,14,3,18665937.114361,N/A
d0-52-a8-00-67-5e,16-09-23,00,4.125,168.743,54.42,17.98,17.8024,3.95026,8,4,2,245759305.288801,599.319999
d0-52-a8-00-67-5e,16-09-23,01,4.24346,172.242,55.40,18.22,17.5038,3.91579,9,4,2,245759904.635076,599.355483
d0-52-a8-00-67-5e,16-09-23,02,4.23992,170.063,54.58,18.17,22.1331,3.87728,9,4,2,210651861.421622,500.479862
d0-52-a8-00-67-5e,16-09-23,03,4.15936,173.277,55.02,18.18,21.8272,3.98138,9,4,2,245761104.275435,599.281745
d0-52-a8-00-67-5e,16-09-23,04,4.188,176.129,56.21,18.71,15.7866,3.93947,9,5,2,210652889.623931,500.405051
d0-52-a8-00-67-5e,16-09-23,05,4.182,169.475,54.60,18.22,21.4837,3.88052,9,4,2,245762303.843797,599.285508
d0-52-a8-00-67-5e,16-09-23,06,4.19639,169.123,54.36,18.03,16.3807,3.92126,10,4,2,210653917.874175,500.458410
d0-52-a8-00-67-5e,16-09-23,07,4.21687,169.739,54.90,18.13,17.9406,3.88512,8,4,2,245763503.463478,599.275006
d0-52-a8-00-67-5e,16-09-23,08,4.21443,173.719,54.94,18.23,21.9868,3.96286,8,4,2,245764102.762357,599.301840
d0-52-a8-00-67-5e,16-09-23,09,4.21084,172.729,55.78,18.41,16.0435,3.90789,9,4,2,210655459.750103,500.398931
d0-52-a8-00-67-5e,16-09-23,10,3.91731,174.83,54.35,18.30,17.705,4.14096,9,4,2,245765302.313599,599.275222
d0-52-a8-00-67-5e,16-09-23,11,4.03529,194.66,58.40,20.68,14.4805,4.02111,9,4,2,210656488.468190,500.982979
d0-52-a8-00-67-5e,16-09-23,12,3.68587,239.23,62.62,24.57,12.1864,4.36585,9,4,2,245766502.633993,599.443553
d0-52-a8-00-67-5e,16-09-23,13,3.73596,247.348,64.14,25.55,17.0217,4.30997,9,4,2,245767102.073115,599.459903
d0-52-a8-00-67-5e,16-09-23,14,4.14741,190.005,57.11,20.37,16.1102,3.91406,9,4,2,245767701.481654,599.420748
d0-52-a8-00-67-5e,16-09-23,15,4.0609,216.166,60.72,22.10,18.1313,4.15259,10,5,2,245768300.882624,599.427184
d0-52-a8-00-67-5e,16-09-23,16,3.95745,225.504,62.47,23.78,13.4584,4.128,10,4,2,210659142.975917,599.371811
d0-52-a8-00-67-5e,16-09-23,17,3.82543,218.027,60.53,22.91,17.3178,4.24865,8,4,2,245769599.470505,599.297631
d0-52-a8-00-67-5e,16-09-23,18,4.34969,173.566,55.53,18.35,20.9011,3.87302,8,4,2,245770198.760112,599.286659
d0-52-a8-00-67-5e,16-09-23,19,4.29615,167.46,55.42,18.14,17.8663,3.79434,10,4,2,210660684.896065,500.407211
d0-52-a8-00-67-5e,16-09-23,20,4.39794,165.822,54.88,18.00,21.8276,3.77546,9,4,2,245771398.386441,599.351121
d0-52-a8-00-67-5e,16-09-23,21,4.2,169.248,55.10,18.03,16.1575,3.90862,8,4,2,245771997.680031,599.293996
d0-52-a8-00-67-5e,16-09-23,22,4.31365,170.865,55.04,17.97,23.9756,3.8992,9,4,2,245772596.960370,599.277287
d0-52-a8-00-67-5e,16-09-23,23,4.08498,175.404,55.31,18.36,16.086,4.10656,9,4,2,245773196.244200,599.289874
d0-a6-37-df-a1-e1,16-09-23,12,29.1,3696.18,159.21,63.67,124.14,5.18182,16,15,2,46081232.990294,N/A
d0-a6-37-df-a1-e1,16-09-23,13,21.0811,4871.42,215.42,104.18,100.269,5.68421,19,9,2,28913735.467161,0.003997
e0-76-d0-33-bb-85,16-09-23,00,47.1857,918.294,161.74,13.36,187.29,4.05882,6,6,2,56713693.543776,N/A
e0-76-d0-33-bb-85,16-09-23,01,47.2059,922.7,169.98,13.54,161.048,4.02,6,6,2,58982385.205507,N/A
e0-76-d0-33-bb-85,16-09-23,02,47.8696,998.326,171.62,13.11,151.404,4.43478,6,6,2,58982529.204641,N/A
e0-76-d0-33-bb-85,16-09-23,03,45.8333,889.212,168.40,13.18,185.728,4.09615,6,6,2,58982673.204168,N/A
e0-76-d0-33-bb-85,16-09-23,04,46.0286,911.863,165.26,13.58,181.428,4.05882,6,6,2,58982817.203653,N/A
e0-76-d0-33-bb-85,16-09-23,05,48.7059,880.038,172.11,13.32,186.992,3.79245,6,7,2,58982961.203148,N/A
e0-76-d0-33-bb-85,16-09-23,06,47.1429,930.14,167.55,13.28,188.841,4.14,6,6,2,58983105.202312,N/A
e0-76-d0-33-bb-85,16-09-23,07,46.2,1004.98,166.05,13.46,183.147,4.5,6,6,2,58983249.202669,N/A
e0-76-d0-33-bb-85,16-09-23,08,46.6901,892.712,167.94,13.19,165.606,4.03846,6,6,2,56714801.117845,N/A
e0-76-d0-33-bb-85,16-09-23,09,45.2055,954.327,164.91,13.32,175.546,4.40816,6,6,2,58983537.163731,N/A
e0-76-d0-33-bb-85,16-09-23,10,46.3944,888.808,168.33,13.20,171.069,4.03846,6,6,2,58983681.161847,N/A
e0-76-d0-33-bb-85,16-09-23,11,45.9,932.74,169.95,13.67,179.172,4.14,6,7,2,58983825.160454,N/A
e0-76-d0-33-bb-85,16-09-23,12,33.1856,1508.54,177.81,24.52,102.957,5.05263,6,6,2,28357682.182388,N/A
e0-76-d0-33-bb-85,16-09-23,13,28.844,1566.8,183.72,33.90,74.4193,4.32,6,6,2,20200038.747775,N/A
e0-76-d0-33-bb-85,16-09-23,14,42.0385,1249.25,176.40,19.95,124.892,4.125,6,6,2,35109676.882524,N/A
e0-76-d0-33-bb-85,16-09-23,15,39.4444,1215.78,175.44,18.08,135.426,4.70588,6,6,2,40961389.684648,N/A
e0-76-d0-33-bb-85,16-09-23,16,48,942.796,168.96,13.17,187.265,4.16327,6,6,2,58984545.185245,N/A
e0-76-d0-33-bb-85,16-09-23,17,35.6703,1365.29,173.76,22.93,108.056,4.57627,7,8,2,28358023.594638,N/A
e0-76-d0-33-bb-85,16-09-23,18,49.2273,982,170.68,13.43,167.904,4.14894,6,6,2,58984833.036897,N/A
e0-76-d0-33-bb-85,16-09-23,19,49.7015,881.865,170.21,13.02,187.962,3.80769,6,6,2,58984977.076002,N/A
e0-76-d0-33-bb-85,16-09-23,20,48.2174,939.51,168.84,13.05,184.806,4.16327,6,6,2,58985121.035480,N/A
e0-76-d0-33-bb-85,16-09-23,21,47.8696,935.673,171.99,13.09,177.844,4.16327,6,6,2,58985265.087731,N/A
e0-76-d0-33-bb-85,16-09-23,22,46.6901,909.706,168.46,13.19,186.945,4.11765,6,6,2,58985409.073736,N/A
e0-76-d0-33-bb-85,16-09-23,23,48.75,938.4,169.04,13.36,184.492,4.02,6,7,2,56716877.878915,N/A
ec-1a-59-79-f4-89,16-09-23,00,11.8148,5079.72,241.90,173.79,75.0281,5.85366,8,8,2,737277345.354100,N/A
ec-1a-59-79-f4-89,16-09-23,01,12.4174,5956.44,251.63,183.44,89.1022,6.22018,8,8,2,368639619.196896,N/A
ec-1a-59-79-f4-89,16-09-23,02,10.4491,5574,249.72,203.41,80.2364,6.09231,8,8,2,368640565.722438,N/A
ec-1a-59-79-f4-89,16-09-23,03,11.8739,4798.91,242.71,158.99,100.018,6.02564,8,8,2,368641512.241437,N/A
ec-1a-59-79-f4-89,16-09-23,04,11.8243,9857.12,181.97,320.38,132.228,6.15652,9,9,2,368642458.767173,N/A
ec-1a-59-79-f4-89,16-09-23,05,11.3012,4615.8,243.12,159.68,81.5829,6,8,8,2,368643405.288379,N/A
ec-1a-59-79-f4-89,16-09-23,06,11.8257,5469.73,250.29,180.89,72.4346,6.05085,8,8,2,368644351.813514,N/A
ec-1a-59-79-f4-89,16-09-23,07,12.1277,5382.03,246.82,192.69,82.1942,5.85,8,8,2,368645298.084626,N/A
ec-1a-59-79-f4-89,16-09-23,08,10.8301,4439.22,244.41,165.44,79.1311,6,8,8,2,368646244.606804,N/A
ec-1a-59-79-f4-89,16-09-23,09,13.1946,5210.89,237.30,162.71,80.4068,6.11111,8,8,2,368647191.130260,N/A
ec-1a-59-79-f4-89,16-09-23,10,11.7769,5444.65,252.23,188.88,86.5388,5.83065,8,8,2,737295328.783620,N/A
ec-1a-59-79-f4-89,16-09-23,11,11.449,4228.21,243.04,160.38,81.3264,5.41791,8,8,2,368648610.914412,N/A
ec-1a-59-79-f4-89,16-09-23,12,12.0638,6015.59,247.96,194.18,83.9007,6.10526,9,9,2,368649557.437409,N/A
ec-1a-59-79-f4-89,16-09-23,13,12.2704,5300.88,245.62,168.01,78.3936,6.38532,8,8,2,368650503.966846,N/A
ec-1a-59-79-f4-89,16-09-23,14,11.8257,5455.74,244.82,186.42,85.3701,5.90164,8,8,2,368651450.483498,N/A
ec-1a-59-79-f4-89,16-09-23,15,12.0633,5230.07,247.08,173.02,94.6594,6,8,8,2,368652398.519046,N/A
ec-1a-59-79-f4-89,16-09-23,16,11.9125,10186.1,182.31,315.80,142.063,6.57798,10,10,2,184326704.020844,N/A
ec-1a-59-79-f4-89,16-09-23,17,11.4878,5054.42,238.97,168.85,96.7261,6.15126,8,8,2,368654291.817113,N/A
ec-1a-59-79-f4-89,16-09-23,18,12.1149,4516.7,236.73,146.39,89.0424,6.05217,8,8,2,368655238.090671,N/A
ec-1a-59-79-f4-89,16-09-23,19,12.3191,6575.52,248.28,197.51,66.9837,6.47222,8,8,2,368656184.611987,N/A
ec-1a-59-79-f4-89,16-09-23,20,11.5749,4926.46,249.56,176.77,73.8406,5.69767,8,8,2,737313315.744205,N/A
ec-1a-59-79-f4-89,16-09-23,21,11.8512,5013.02,248.26,174.43,75.4502,5.95041,8,8,2,368657604.398943,N/A
ec-1a-59-79-f4-89,16-09-23,22,11.7418,5571.05,243.22,176.85,89.7882,6.34211,8,8,2,368658550.918748,N/A
ec-1a-59-79-f4-89,16-09-23,23,11.3927,5267.88,253.46,189.91,84.2267,5.74219,8,8,2,368659497.444564,N/A
ec-1a-59-83-28-11,16-09-23,00,10.5,5876.07,231.48,211.14,69.3613,6.16279,10,10,2,368638826.206637,N/A
ec-1a-59-83-28-11,16-09-23,01,10.856,5820.28,239.21,219.32,81.8947,5.70896,10,10,2,368639770.032134,N/A
ec-1a-59-83-28-11,16-09-23,02,11.3537,7148.23,239.59,244.22,79.5712,6.20513,10,10,2,368640713.793196,N/A
ec-1a-59-83-28-11,16-09-23,03,11.6694,6785.71,231.17,192.93,69.6228,7.11765,10,10,2,368641657.560740,N/A
ec-1a-59-83-28-11,16-09-23,04,10.1822,10519.5,182.37,354.32,118.098,6.68067,10,10,2,368642601.340685,N/A
ec-1a-59-83-28-11,16-09-23,05,10.8633,5599.38,231.15,197.57,74.073,6.072,10,10,2,368643545.137838,N/A
ec-1a-59-83-28-11,16-09-23,06,10.5399,5809.01,237.02,222.05,65.8148,5.73529,10,10,2,368644488.905488,N/A
ec-1a-59-83-28-11,16-09-23,07,10.3933,5821.64,236.23,227.26,72.1112,6.04545,10,10,2,737289921.553727,N/A
ec-1a-59-83-28-11,16-09-23,08,12.9027,6436.42,234.45,196.93,74.3986,6.31132,10,10,2,368645904.533341,N/A
ec-1a-59-83-28-11,16-09-23,09,10.5747,5779.9,226.21,209.45,76.9339,6.21774,10,10,2,368646848.407960,N/A
ec-1a-59-83-28-11,16-09-23,10,11.5224,6364.19,241.16,223.71,84.9955,5.856,10,10,2,368647792.949373,N/A
ec-1a-59-83-28-11,16-09-23,11,10.4494,5006.36,231.54,192.50,76.0498,5.78261,10,10,2,368648736.725942,N/A
ec-1a-59-83-28-11,16-09-23,12,9.68817,9603.43,271.99,347.32,63.3104,6.49219,12,13,2,368649680.473368,N/A
ec-1a-59-83-28-11,16-09-23,13,10.2353,9179.53,276.94,339.30,46.9479,6.09023,12,12,2,368650624.176708,N/A
ec-1a-59-83-28-11,16-09-23,14,10.3585,10290.4,271.14,349.00,66.306,6.575,12,12,2,368651567.869248,N/A
ec-1a-59-83-28-11,16-09-23,15,11.6515,12455.9,285.40,360.22,76.4819,7,12,12,2,368652511.657843,N/A
ec-1a-59-83-28-11,16-09-23,16,11.1786,10711,181.94,348.85,130.125,6.57895,10,10,2,368653455.406716,N/A
ec-1a-59-83-28-11,16-09-23,17,10.5741,6832.38,239.44,227.86,76.6678,6.60504,11,11,2,737307855.857561,N/A
ec-1a-59-83-28-11,16-09-23,18,10.968,5610.45,230.77,191.49,73.1223,6.22689,11,11,2,184327483.595733,N/A
ec-1a-59-83-28-11,16-09-23,19,11.4217,7674.13,239.40,235.37,68.6292,6.70909,10,10,2,368655850.212069,N/A
ec-1a-59-83-28-11,16-09-23,20,11.241,6271.64,239.91,214.31,83.8411,6.09917,10,10,2,368656796.737288,N/A
ec-1a-59-83-28-11,16-09-23,21,11.5574,5839.82,239.29,208.86,70.0251,5.95082,10,10,2,368657743.257589,N/A
ec-1a-59-83-28-11,16-09-23,22,12.9821,7332.29,233.60,220.37,81.359,6.47525,10,10,2,368658689.782925,N/A
ec-1a-59-83-28-11,16-09-23,23,10.9724,6456.23,242.56,227.65,78.7505,6.048,10,10,2,368659636.303450,N/A
f4-f2-6d-93-51-f1,16-09-23,00,19.75,265.528,72.98,9.38,78.9511,3.696,11,9,2,368639045.970343,N/A
f4-f2-6d-93-51-f1,16-09-23,01,20.451,245.452,70.20,8.63,85.8,3.61905,10,8,2,491519728.227059,N/A
f4-f2-6d-93-51-f1,16-09-23,02,17.7368,266.322,71.58,9.11,81.322,4.21488,11,8,2,368640846.438960,N/A
f4-f2-6d-93-51-f1,16-09-23,03,19.8774,249.218,70.20,8.74,84.7957,3.72581,10,8,2,491522128.936232,N/A
f4-f2-6d-93-51-f1,16-09-23,04,19.3602,250.488,71.67,9.06,81.7333,3.72093,11,8,2,368642646.972704,N/A
f4-f2-6d-93-51-f1,16-09-23,05,18.8,232.061,70.29,8.61,86.1043,3.70455,10,8,2,491524529.568127,N/A
f4-f2-6d-93-51-f1,16-09-23,06,17.4205,258,72.91,9.27,79.857,4.10156,10,9,2,368644447.511738,N/A
f4-f2-6d-93-51-f1,16-09-23,07,17.9128,250.578,71.30,9.01,93.1967,3.98438,11,8,2,368645347.890310,N/A
f4-f2-6d-93-51-f1,16-09-23,08,17.322,260.991,70.55,8.58,86.3731,4.48718,10,8,2,491528130.788938,N/A
f4-f2-6d-93-51-f1,16-09-23,09,17.4545,249.115,70.99,9.01,82.1551,4.03846,11,8,2,368647148.356299,N/A
f4-f2-6d-93-51-f1,16-09-23,10,19.8077,252.298,70.34,8.68,78.8507,3.81818,10,8,2,491530531.406336,N/A
f4-f2-6d-93-51-f1,16-09-23,11,17.3793,253.677,71.56,9.11,81.3421,4.08661,11,9,2,368648948.819218,N/A
f4-f2-6d-93-51-f1,16-09-23,12,16.0645,419.862,88.13,14.67,137.876,4.46341,13,11,3,210657012.747081,N/A
f4-f2-6d-93-51-f1,16-09-23,13,20.0323,248.856,70.50,8.73,84.8109,3.696,11,9,3,368650522.576531,N/A
f4-f2-6d-93-51-f1,16-09-23,14,18.8889,244.91,71.40,9.21,80.4556,3.63158,12,9,3,294921258.324144,N/A
f4-f2-6d-93-51-f1,16-09-23,15,17.2629,258.718,72.06,9.07,81.6862,4.20968,10,10,3,368652323.102848,N/A
f4-f2-6d-93-51-f1,16-09-23,16,19.7962,248.254,71.37,9.04,81.958,3.6,10,8,2,368653373.377856,N/A
f4-f2-6d-93-51-f1,16-09-23,17,19.3019,259.456,71.09,9.17,80.8047,3.792,9,8,2,491538831.451619,N/A
f4-f2-6d-93-51-f1,16-09-23,18,17.7368,273.016,72.81,9.49,78.0437,4.14634,12,9,2,245770017.587494,N/A
f4-f2-6d-93-51-f1,16-09-23,19,20,244.795,71.30,9.02,82.0626,3.52273,11,8,2,368656076.663821,N/A
f4-f2-6d-93-51-f1,16-09-23,20,19.8968,254.6,70.39,8.71,85.0212,3.825,10,8,2,491542435.905720,N/A
f4-f2-6d-93-51-f1,16-09-23,21,17.1648,266.296,72.71,9.41,78.7227,4.176,10,9,2,368657877.200732,N/A
f4-f2-6d-93-51-f1,16-09-23,22,19.3019,239.744,70.10,8.74,84.7299,3.67442,10,8,2,491544836.538774,N/A
f4-f2-6d-93-51-f1,16-09-23,23,20.1039,266.483,71.37,9.09,92.3,3.8,9,8,2,368659677.670677,N/A
00-16-6c-ab-6b-88,16-09-24,00,6.59517,6713.54,331.45,283.40,19.1127,7.42,11,9,2,737319904.203936,N/A
00-16-6c-ab-6b-88,16-09-24,01,8.84106,5373.26,338.94,280.15,18.9976,4.86486,9,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-24,02,6.24679,3761.32,337.70,282.35,13.3077,4.34328,9,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-24,03,5.97007,3420.74,336.56,277.26,13.7436,4.14583,12,9,2,491551017.487335,N/A
00-16-6c-ab-6b-88,16-09-24,04,5.95511,3380.72,334.38,281.50,11.1929,4.0404,12,9,2,491551419.003966,N/A
00-16-6c-ab-6b-88,16-09-24,05,5.88119,3382.48,332.46,281.94,10.8751,4.07071,13,9,2,210665595.099707,N/A
00-16-6c-ab-6b-88,16-09-24,06,5.94015,3537.46,333.01,285.22,12.3113,4.18118,13,11,2,294932710.971688,N/A
00-16-6c-ab-6b-88,16-09-24,07,4.70323,4181.92,323.42,301.01,18.6759,5.45882,18,11,2,21686284.549907,N/A
00-16-6c-ab-6b-88,16-09-24,08,5.91811,3566.68,333.87,277.95,11.343,4.33813,15,9,2,86745312.762381,N/A
00-16-6c-ab-6b-88,16-09-24,09,6.03769,3482,335.81,279.87,13.4227,4.14983,14,9,2,122889575.444110,N/A
00-16-6c-ab-6b-88,16-09-24,10,5.68765,3495.18,325.09,282.66,13.3509,4.28125,16,9,2,64116469.069771,N/A
00-16-6c-ab-6b-88,16-09-24,11,4.57595,4406.37,307.15,325.32,34.2811,5.35472,24,17,4,29493644.563823,N/A
00-16-6c-ab-6b-88,16-09-24,12,5.58273,4424.3,327.08,288.27,18.2557,5.35622,15,11,2,98312393.251184,N/A
00-16-6c-ab-6b-88,16-09-24,13,5.86634,3354.74,334.27,280.27,13.4013,4.04348,14,9,2,122890792.526715,N/A
00-16-6c-ab-6b-88,16-09-24,14,5.2933,3314.19,313.07,288.12,18.2672,4.15385,18,9,2,30722774.345644,N/A
00-16-6c-ab-6b-88,16-09-24,15,5.77262,3353.46,334.81,277.71,18.9424,4.12121,15,9,2,113438139.724361,N/A
00-16-6c-ab-6b-88,16-09-24,16,6.0529,3395.36,338.94,280.97,13.3723,3.9899,8,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-24,17,5.93284,4002.73,337.42,279.98,18.923,4.78088,10,9,2,737351165.240057,N/A
